"","scenario","type","method1","method2","distance"
"1461","315","IMPACT","centertogrid","weighted",0.2075
"1462","315","OCCURRENCE","centertogrid","weighted",0.2883
"1463","315","IMPACT","centertogrid","pooling",0.5077
"1464","315","OCCURRENCE","centertogrid","pooling",0.6308
"1465","315","IMPACT","reachedgrid","weighted",0.1932
"1466","315","OCCURRENCE","reachedgrid","weighted",0.1918
"1467","315","IMPACT","reachedgrid","pooling",0.5066
"1468","315","OCCURRENCE","reachedgrid","pooling",0.7273
"1469","315","IMPACT","weighted","pooling",0.5527
"1470","315","OCCURRENCE","weighted","pooling",0.5719
"1471","316","IMPACT","classic","area",0.3588
"1472","316","OCCURRENCE","classic","area",0.3205
"1473","316","IMPACT","classic","center",0.254
"1474","316","OCCURRENCE","classic","center",0.2698
"1475","316","IMPACT","classic","centertogrid",0.1587
"1476","316","OCCURRENCE","classic","centertogrid",0.1587
"1477","316","IMPACT","classic","reachedgrid",0.2274
"1478","316","OCCURRENCE","classic","reachedgrid",0.1398
"1479","316","IMPACT","classic","weighted",0.2766
"1480","316","OCCURRENCE","classic","weighted",0.3214
"1481","316","IMPACT","classic","pooling",0.5873
"1482","316","OCCURRENCE","classic","pooling",0.6349
"1483","316","IMPACT","area","center",0.1494
"1484","316","OCCURRENCE","area","center",0.1046
"1485","316","IMPACT","area","centertogrid",0.2818
"1486","316","OCCURRENCE","area","centertogrid",0.1617
"1487","316","IMPACT","area","reachedgrid",0.1753
"1488","316","OCCURRENCE","area","reachedgrid",0.1807
"1489","316","IMPACT","area","weighted",0.0837
"1490","316","OCCURRENCE","area","weighted",0.0063
"1491","316","IMPACT","area","pooling",0.6158
"1492","316","OCCURRENCE","area","pooling",0.6824
"1493","316","IMPACT","center","centertogrid",0.2698
"1494","316","OCCURRENCE","center","centertogrid",0.1905
"1495","316","IMPACT","center","reachedgrid",0.3128
"1496","316","OCCURRENCE","center","reachedgrid",0.1695
"1497","316","IMPACT","center","weighted",0.0675
"1498","316","OCCURRENCE","center","weighted",0.1045
"1499","316","IMPACT","center","pooling",0.5397
"1500","316","OCCURRENCE","center","pooling",0.6349
"1501","316","IMPACT","centertogrid","reachedgrid",0.1065
"1502","316","OCCURRENCE","centertogrid","reachedgrid",0.0328
"1503","316","IMPACT","centertogrid","weighted",0.237
"1504","316","OCCURRENCE","centertogrid","weighted",0.1627
"1505","316","IMPACT","centertogrid","pooling",0.5397
"1506","316","OCCURRENCE","centertogrid","pooling",0.5238
"1507","316","IMPACT","reachedgrid","weighted",0.2557
"1508","316","OCCURRENCE","reachedgrid","weighted",0.1817
"1509","316","IMPACT","reachedgrid","pooling",0.6462
"1510","316","OCCURRENCE","reachedgrid","pooling",0.5049
"1511","316","IMPACT","weighted","pooling",0.5407
"1512","316","OCCURRENCE","weighted","pooling",0.6832
"1513","317","IMPACT","classic","area",0.2704
"1514","317","OCCURRENCE","classic","area",0.3229
"1515","317","IMPACT","classic","center",0.2424
"1516","317","OCCURRENCE","classic","center",0.2879
"1517","317","IMPACT","classic","centertogrid",0.0758
"1518","317","OCCURRENCE","classic","centertogrid",0.1583
"1519","317","IMPACT","classic","reachedgrid",0.0828
"1520","317","OCCURRENCE","classic","reachedgrid",0.1582
"1521","317","IMPACT","classic","weighted",0.2536
"1522","317","OCCURRENCE","classic","weighted",0.288
"1523","317","IMPACT","classic","pooling",0.7424
"1524","317","OCCURRENCE","classic","pooling",0.7121
"1525","317","IMPACT","area","center",0.1079
"1526","317","OCCURRENCE","area","center",0.1138
"1527","317","IMPACT","area","centertogrid",0.2318
"1528","317","OCCURRENCE","area","centertogrid",0.3111
"1529","317","IMPACT","area","reachedgrid",0.1981
"1530","317","OCCURRENCE","area","reachedgrid",0.1949
"1531","317","IMPACT","area","weighted",0.0452
"1532","317","OCCURRENCE","area","weighted",0.0356
"1533","317","IMPACT","area","pooling",0.6161
"1534","317","OCCURRENCE","area","pooling",0.5329
"1535","317","IMPACT","center","centertogrid",0.3182
"1536","317","OCCURRENCE","center","centertogrid",0.3552
"1537","317","IMPACT","center","reachedgrid",0.2544
"1538","317","OCCURRENCE","center","reachedgrid",0.2483
"1539","317","IMPACT","center","weighted",0.0961
"1540","317","OCCURRENCE","center","weighted",0.0886
"1541","317","IMPACT","center","pooling",0.5455
"1542","317","OCCURRENCE","center","pooling",0.5152
"1543","317","IMPACT","centertogrid","reachedgrid",0.0638
"1544","317","OCCURRENCE","centertogrid","reachedgrid",0.1187
"1545","317","IMPACT","centertogrid","weighted",0.2221
"1546","317","OCCURRENCE","centertogrid","weighted",0.2965
"1547","317","IMPACT","centertogrid","pooling",0.6667
"1548","317","OCCURRENCE","centertogrid","pooling",0.5538
"1549","317","IMPACT","reachedgrid","weighted",0.2417
"1550","317","OCCURRENCE","reachedgrid","weighted",0.2297
"1551","317","IMPACT","reachedgrid","pooling",0.7305
"1552","317","OCCURRENCE","reachedgrid","pooling",0.6726
"1553","317","IMPACT","weighted","pooling",0.577
"1554","317","OCCURRENCE","weighted","pooling",0.5018
"1555","318","IMPACT","classic","area",0.3297
"1556","318","OCCURRENCE","classic","area",0.3839
"1557","318","IMPACT","classic","center",0.4355
"1558","318","OCCURRENCE","classic","center",0.3871
"1559","318","IMPACT","classic","centertogrid",0.1935
"1560","318","OCCURRENCE","classic","centertogrid",0.2419
"1561","318","IMPACT","classic","reachedgrid",0.1895
"1562","318","OCCURRENCE","classic","reachedgrid",0.2392
"1563","318","IMPACT","classic","weighted",0.3749
"1564","318","OCCURRENCE","classic","weighted",0.3944
"1565","318","IMPACT","classic","pooling",0.7903
"1566","318","OCCURRENCE","classic","pooling",0.6129
"1567","318","IMPACT","area","center",0.1432
"1568","318","OCCURRENCE","area","center",0.0602
"1569","318","IMPACT","area","centertogrid",0.2652
"1570","318","OCCURRENCE","area","centertogrid",0.1604
"1571","318","IMPACT","area","reachedgrid",0.1958
"1572","318","OCCURRENCE","area","reachedgrid",0.1447
"1573","318","IMPACT","area","weighted",0.0805
"1574","318","OCCURRENCE","area","weighted",0.011
"1575","318","IMPACT","area","pooling",0.5733
"1576","318","OCCURRENCE","area","pooling",0.6193
"1577","318","IMPACT","center","centertogrid",0.2419
"1578","318","OCCURRENCE","center","centertogrid",0.1613
"1579","318","IMPACT","center","reachedgrid",0.3093
"1580","318","OCCURRENCE","center","reachedgrid",0.1478
"1581","318","IMPACT","center","weighted",0.0909
"1582","318","OCCURRENCE","center","weighted",0.0504
"1583","318","IMPACT","center","pooling",0.5484
"1584","318","OCCURRENCE","center","pooling",0.6613
"1585","318","IMPACT","centertogrid","reachedgrid",0.1249
"1586","318","OCCURRENCE","centertogrid","reachedgrid",0.0406
"1587","318","IMPACT","centertogrid","weighted",0.2346
"1588","318","OCCURRENCE","centertogrid","weighted",0.1525
"1589","318","IMPACT","centertogrid","pooling",0.5968
"1590","318","OCCURRENCE","centertogrid","pooling",0.7258
"1591","318","IMPACT","reachedgrid","weighted",0.2487
"1592","318","OCCURRENCE","reachedgrid","weighted",0.1552
"1593","318","IMPACT","reachedgrid","pooling",0.6642
"1594","318","OCCURRENCE","reachedgrid","pooling",0.6852
"1595","318","IMPACT","weighted","pooling",0.5006
"1596","318","OCCURRENCE","weighted","pooling",0.6296
"1597","319","IMPACT","classic","area",0.323
"1598","319","OCCURRENCE","classic","area",0.3284
"1599","319","IMPACT","classic","center",0.3582
"1600","319","OCCURRENCE","classic","center",0.3731
"1601","319","IMPACT","classic","centertogrid",0.1045
"1602","319","OCCURRENCE","classic","centertogrid",0.194
"1603","319","IMPACT","classic","reachedgrid",0.1787
"1604","319","OCCURRENCE","classic","reachedgrid",0.175
"1605","319","IMPACT","classic","weighted",0.3097
"1606","319","OCCURRENCE","classic","weighted",0.3349
"1607","319","IMPACT","classic","pooling",0.7612
"1608","319","OCCURRENCE","classic","pooling",0.806
"1609","319","IMPACT","area","center",0.1295
"1610","319","OCCURRENCE","area","center",0.0733
"1611","319","IMPACT","area","centertogrid",0.2185
"1612","319","OCCURRENCE","area","centertogrid",0.2627
"1613","319","IMPACT","area","reachedgrid",0.2153
"1614","319","OCCURRENCE","area","reachedgrid",0.2268
"1615","319","IMPACT","area","weighted",0.042
"1616","319","OCCURRENCE","area","weighted",0.0099
"1617","319","IMPACT","area","pooling",0.5672
"1618","319","OCCURRENCE","area","pooling",0.6029
"1619","319","IMPACT","center","centertogrid",0.2687
"1620","319","OCCURRENCE","center","centertogrid",0.2836
"1621","319","IMPACT","center","reachedgrid",0.3042
"1622","319","OCCURRENCE","center","reachedgrid",0.2715
"1623","319","IMPACT","center","weighted",0.0948
"1624","319","OCCURRENCE","center","weighted",0.0719
"1625","319","IMPACT","center","pooling",0.5522
"1626","319","OCCURRENCE","center","pooling",0.5522
"1627","319","IMPACT","centertogrid","reachedgrid",0.0981
"1628","319","OCCURRENCE","centertogrid","reachedgrid",0.1003
"1629","319","IMPACT","centertogrid","weighted",0.2201
"1630","319","OCCURRENCE","centertogrid","weighted",0.2602
"1631","319","IMPACT","centertogrid","pooling",0.6716
"1632","319","OCCURRENCE","centertogrid","pooling",0.6119
"1633","319","IMPACT","reachedgrid","weighted",0.2556
"1634","319","OCCURRENCE","reachedgrid","weighted",0.2333
"1635","319","IMPACT","reachedgrid","pooling",0.7071
"1636","319","OCCURRENCE","reachedgrid","pooling",0.7043
"1637","319","IMPACT","weighted","pooling",0.533
"1638","319","OCCURRENCE","weighted","pooling",0.5942
"1639","320","IMPACT","classic","area",0.2634
"1640","320","OCCURRENCE","classic","area",0.2629
"1641","320","IMPACT","classic","center",0.2817
"1642","320","OCCURRENCE","classic","center",0.2254
"1643","320","IMPACT","classic","centertogrid",0.0563
"1644","320","OCCURRENCE","classic","centertogrid",0.1268
"1645","320","IMPACT","classic","reachedgrid",0.0954
"1646","320","OCCURRENCE","classic","reachedgrid",0.1234
"1647","320","IMPACT","classic","weighted",0.2377
"1648","320","OCCURRENCE","classic","weighted",0.2576
"1649","320","IMPACT","classic","pooling",0.5915
"1650","320","OCCURRENCE","classic","pooling",0.5493
"1651","320","IMPACT","area","center",0.1458
"1652","320","OCCURRENCE","area","center",0.066
"1653","320","IMPACT","area","centertogrid",0.2915
"1654","320","OCCURRENCE","area","centertogrid",0.1415
"1655","320","IMPACT","area","reachedgrid",0.2066
"1656","320","OCCURRENCE","area","reachedgrid",0.1395
"1657","320","IMPACT","area","weighted",0.0697
"1658","320","OCCURRENCE","area","weighted",0.0057
"1659","320","IMPACT","area","pooling",0.5306
"1660","320","OCCURRENCE","area","pooling",0.553
"1661","320","IMPACT","center","centertogrid",0.3099
"1662","320","OCCURRENCE","center","centertogrid",0.1831
"1663","320","IMPACT","center","reachedgrid",0.3102
"1664","320","OCCURRENCE","center","reachedgrid",0.1803
"1665","320","IMPACT","center","weighted",0.0882
"1666","320","OCCURRENCE","center","weighted",0.0608
"1667","320","IMPACT","center","pooling",0.5634
"1668","320","OCCURRENCE","center","pooling",0.5493
"1669","320","IMPACT","centertogrid","reachedgrid",0.0954
"1670","320","OCCURRENCE","centertogrid","reachedgrid",0.0159
"1671","320","IMPACT","centertogrid","weighted",0.2659
"1672","320","OCCURRENCE","centertogrid","weighted",0.1466
"1673","320","IMPACT","centertogrid","pooling",0.5634
"1674","320","OCCURRENCE","centertogrid","pooling",0.5915
"1675","320","IMPACT","reachedgrid","weighted",0.245
"1676","320","OCCURRENCE","reachedgrid","weighted",0.1438
"1677","320","IMPACT","reachedgrid","pooling",0.6483
"1678","320","OCCURRENCE","reachedgrid","pooling",0.5887
"1679","320","IMPACT","weighted","pooling",0.5375
"1680","320","OCCURRENCE","weighted","pooling",0.551
"1681","321","IMPACT","classic","area",0.2893
"1682","321","OCCURRENCE","classic","area",0.2893
"1683","321","IMPACT","classic","center",0.3286
"1684","321","OCCURRENCE","classic","center",0.2571
"1685","321","IMPACT","classic","centertogrid",0.2186
"1686","321","OCCURRENCE","classic","centertogrid",0.1286
"1687","321","IMPACT","classic","reachedgrid",0.1226
"1688","321","OCCURRENCE","classic","reachedgrid",0.0881
"1689","321","IMPACT","classic","weighted",0.3133
"1690","321","OCCURRENCE","classic","weighted",0.2707
"1691","321","IMPACT","classic","pooling",0.5571
"1692","321","OCCURRENCE","classic","pooling",0.5714
"1693","321","IMPACT","area","center",0.1137
"1694","321","OCCURRENCE","area","center",0.1012
"1695","321","IMPACT","area","centertogrid",0.22
"1696","321","OCCURRENCE","area","centertogrid",0.2197
"1697","321","IMPACT","area","reachedgrid",0.1905
"1698","321","OCCURRENCE","area","reachedgrid",0.2013
"1699","321","IMPACT","area","weighted",0.0321
"1700","321","OCCURRENCE","area","weighted",0.021
"1701","321","IMPACT","area","pooling",0.5864
"1702","321","OCCURRENCE","area","pooling",0.6894
"1703","321","IMPACT","center","centertogrid",0.2758
"1704","321","OCCURRENCE","center","centertogrid",0.2714
"1705","321","IMPACT","center","reachedgrid",0.2163
"1706","321","OCCURRENCE","center","reachedgrid",0.231
"1707","321","IMPACT","center","weighted",0.0834
"1708","321","OCCURRENCE","center","weighted",0.0825
"1709","321","IMPACT","center","pooling",0.5571
"1710","321","OCCURRENCE","center","pooling",0.6
"1711","321","IMPACT","centertogrid","reachedgrid",0.096
"1712","321","OCCURRENCE","centertogrid","reachedgrid",0.0679
"1713","321","IMPACT","centertogrid","weighted",0.2112
"1714","321","OCCURRENCE","centertogrid","weighted",0.2063
"1715","321","IMPACT","centertogrid","pooling",0.5797
"1716","321","OCCURRENCE","centertogrid","pooling",0.5571
"1717","321","IMPACT","reachedgrid","weighted",0.1907
"1718","321","OCCURRENCE","reachedgrid","weighted",0.1826
"1719","321","IMPACT","reachedgrid","pooling",0.5694
"1720","321","OCCURRENCE","reachedgrid","pooling",0.5167
"1721","321","IMPACT","weighted","pooling",0.5627
"1722","321","OCCURRENCE","weighted","pooling",0.6704
"1723","322","IMPACT","classic","area",0.3214
"1724","322","OCCURRENCE","classic","area",0.3965
"1725","322","IMPACT","classic","center",0.2836
"1726","322","OCCURRENCE","classic","center",0.3284
"1727","322","IMPACT","classic","centertogrid",0.1493
"1728","322","OCCURRENCE","classic","centertogrid",0.2388
"1729","322","IMPACT","classic","reachedgrid",0.146
"1730","322","OCCURRENCE","classic","reachedgrid",0.2357
"1731","322","IMPACT","classic","weighted",0.2541
"1732","322","OCCURRENCE","classic","weighted",0.3803
"1733","322","IMPACT","classic","pooling",0.7164
"1734","322","OCCURRENCE","classic","pooling",0.8358
"1735","322","IMPACT","area","center",0.1491
"1736","322","OCCURRENCE","area","center",0.0907
"1737","322","IMPACT","area","centertogrid",0.2727
"1738","322","OCCURRENCE","area","centertogrid",0.201
"1739","322","IMPACT","area","reachedgrid",0.1754
"1740","322","OCCURRENCE","area","reachedgrid",0.1613
"1741","322","IMPACT","area","weighted",0.0711
"1742","322","OCCURRENCE","area","weighted",0.0237
"1743","322","IMPACT","area","pooling",0.6191
"1744","322","OCCURRENCE","area","pooling",0.6131
"1745","322","IMPACT","center","centertogrid",0.2836
"1746","322","OCCURRENCE","center","centertogrid",0.209
"1747","322","IMPACT","center","reachedgrid",0.2863
"1748","322","OCCURRENCE","center","reachedgrid",0.2198
"1749","322","IMPACT","center","weighted",0.0839
"1750","322","OCCURRENCE","center","weighted",0.074
"1751","322","IMPACT","center","pooling",0.5373
"1752","322","OCCURRENCE","center","pooling",0.5224
"1753","322","IMPACT","centertogrid","reachedgrid",0.1277
"1754","322","OCCURRENCE","centertogrid","reachedgrid",0.0745
"1755","322","IMPACT","centertogrid","weighted",0.2487
"1756","322","OCCURRENCE","centertogrid","weighted",0.1991
"1757","322","IMPACT","centertogrid","pooling",0.6119
"1758","322","OCCURRENCE","centertogrid","pooling",0.7015
"1759","322","IMPACT","reachedgrid","weighted",0.2382
"1760","322","OCCURRENCE","reachedgrid","weighted",0.1793
"1761","322","IMPACT","reachedgrid","pooling",0.7192
"1762","322","OCCURRENCE","reachedgrid","pooling",0.7422
"1763","322","IMPACT","weighted","pooling",0.5555
"1764","322","OCCURRENCE","weighted","pooling",0.5964
"1765","323","IMPACT","classic","area",0.3147
"1766","323","OCCURRENCE","classic","area",0.3415
"1767","323","IMPACT","classic","center",0.2812
"1768","323","OCCURRENCE","classic","center",0.2969
"1769","323","IMPACT","classic","centertogrid",0.1094
"1770","323","OCCURRENCE","classic","centertogrid",0.1314
"1771","323","IMPACT","classic","reachedgrid",0.1508
"1772","323","OCCURRENCE","classic","reachedgrid",0.1622
"1773","323","IMPACT","classic","weighted",0.2813
"1774","323","OCCURRENCE","classic","weighted",0.314
"1775","323","IMPACT","classic","pooling",0.7656
"1776","323","OCCURRENCE","classic","pooling",0.7188
"1777","323","IMPACT","area","center",0.1277
"1778","323","OCCURRENCE","area","center",0.1137
"1779","323","IMPACT","area","centertogrid",0.2834
"1780","323","OCCURRENCE","area","centertogrid",0.21
"1781","323","IMPACT","area","reachedgrid",0.1874
"1782","323","OCCURRENCE","area","reachedgrid",0.1792
"1783","323","IMPACT","area","weighted",0.0592
"1784","323","OCCURRENCE","area","weighted",0.0353
"1785","323","IMPACT","area","pooling",0.5662
"1786","323","OCCURRENCE","area","pooling",0.6194
