""	"ACC2SURV_ACCID"	"ANS2SURV_ID"	"IMPACT"	"OCCURRENCE"	"X1PCT"	"Y1PCT"	"X2PCT"	"Y2PCT"	"QUES2SURV_QUESID"	"QUES2SURV_METHOD"	"X1Pixel"	"X2Pixel"	"Y1Pixel"	"Y2Pixel"	"ClassicGrid"	"getlowx"	"gethighx"	"getlowy"	"gethighy"	"hitOcc"	"hitImp"
"12645"	822	16241305	2	4	""	""	""	""	300	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12646"	822	16241306	2	4	"2"	"51,5"	"74"	"99"	300	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12647"	822	16241491	3	4	""	""	""	""	301	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12648"	822	16241492	2	4	"3,75"	"60,5"	"75,25"	"99"	301	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12649"	822	16241677	5	4	""	""	""	""	302	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12650"	822	16241678	3	5	"2,5"	"78"	"84,25"	"98,5"	302	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12651"	822	16241863	5	4	""	""	""	""	303	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12652"	822	16241864	2	4	"0,75"	"37,5"	"77,75"	"98,25"	303	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12653"	822	16242049	4	4	""	""	""	""	304	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12654"	822	16242050	2	5	"1,75"	"61,25"	"59,5"	"99"	304	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12655"	822	16242235	4	4	""	""	""	""	305	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12656"	822	16242236	3	5	"3,5"	"89,25"	"94,75"	"98"	305	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12657"	822	16242421	4	4	""	""	""	""	306	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12658"	822	16242422	2	5	"1,75"	"68,75"	"74,75"	"98,25"	306	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12659"	822	16242607	4	4	""	""	""	""	307	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12660"	822	16242608	3	5	"4"	"83,5"	"82"	"98,75"	307	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12661"	822	16242793	3	5	""	""	""	""	308	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12662"	822	16242794	3	5	"1,75"	"64"	"92"	"99"	308	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12663"	822	16242979	4	4	""	""	""	""	309	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12664"	822	16242980	2	5	"1,5"	"66,75"	"73,75"	"98,75"	309	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12665"	822	16243165	4	5	""	""	""	""	310	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12666"	822	16243166	3	5	"1,5"	"87"	"95,75"	"98,5"	310	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12667"	822	16243351	4	5	""	""	""	""	311	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12668"	822	16243352	3	4	"3,5"	"60,25"	"96,5"	"98,5"	311	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12669"	822	16243537	3	5	""	""	""	""	312	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12670"	822	16243538	2	5	"4"	"65,25"	"71"	"99,25"	312	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12671"	822	16243723	5	5	""	""	""	""	313	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12672"	822	16243724	3	4	"2,75"	"49"	"100"	"98,75"	313	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12673"	822	16243909	4	3	""	""	""	""	314	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12674"	822	16243910	2	5	"1,5"	"82,5"	"77,5"	"98,75"	314	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12675"	822	16244095	3	4	""	""	""	""	315	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12676"	822	16244096	2	5	"0,5"	"84"	"63,75"	"97,5"	315	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12677"	822	16244281	4	4	""	""	""	""	316	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12678"	822	16244282	2	5	"4,25"	"62,75"	"71"	"100"	316	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12679"	822	16244467	4	4	""	""	""	""	317	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12680"	822	16244468	2	5	"2,5"	"65,25"	"72,25"	"99,5"	317	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12681"	822	16244653	4	5	""	""	""	""	318	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12682"	822	16244654	3	4	"1,25"	"57,5"	"100"	"98,5"	318	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12683"	822	16244839	4	4	""	""	""	""	319	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12684"	822	16244840	2	5	"1,5"	"84,75"	"58"	"99"	319	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12685"	822	16245025	5	4	""	""	""	""	322	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12686"	822	16245026	3	5	"1,25"	"63,25"	"98"	"98,75"	322	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12687"	822	16245211	4	4	""	""	""	""	323	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12688"	822	16245212	NA	NA	"1"	"37"	"79"	"98,75"	323	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12689"	822	16245397	4	5	""	""	""	""	324	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12690"	822	16245398	2	5	"1"	"70"	"73,25"	"98,5"	324	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12691"	822	16245583	4	4	""	""	""	""	340	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12692"	822	16245584	3	4	"0"	"60,5"	"90,5"	"98,5"	340	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12693"	822	16245769	5	4	""	""	""	""	341	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12694"	822	16245770	3	5	"2"	"80,5"	"95,75"	"98,75"	341	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12695"	822	16245955	3	4	""	""	""	""	342	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12696"	822	16245956	3	5	"0,75"	"70"	"95,75"	"98,25"	342	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12697"	822	16246141	4	5	""	""	""	""	343	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12698"	822	16246142	2	3	"1,25"	"10"	"69,5"	"98,75"	343	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12699"	822	16246327	5	4	""	""	""	""	325	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12700"	822	16246328	3	4	"1,75"	"28,5"	"97"	"98,5"	325	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12701"	822	16246513	4	4	""	""	""	""	326	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12702"	822	16246514	3	4	"0,75"	"31"	"87"	"99,25"	326	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12703"	822	16246699	3	4	""	""	""	""	327	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12704"	822	16246700	2	3	"3,5"	"17,25"	"44"	"98,25"	327	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12705"	822	16246885	3	4	""	""	""	""	328	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12706"	822	16246886	3	4	"2,25"	"24,25"	"81,25"	"98,5"	328	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12707"	822	16247071	3	4	""	""	""	""	329	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12708"	822	16247072	2	3	"1,5"	"4,75"	"63,75"	"99,25"	329	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12709"	822	16247257	4	4	""	""	""	""	330	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12710"	822	16247258	3	4	"0,25"	"51,5"	"98,75"	"98"	330	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12711"	822	16247443	4	4	""	""	""	""	331	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12712"	822	16247444	3	4	"1,25"	"56,5"	"90,25"	"99"	331	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12713"	822	16247629	3	5	""	""	""	""	332	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12714"	822	16247630	2	5	"3"	"63,75"	"59,75"	"97,25"	332	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12715"	822	16247815	3	4	""	""	""	""	333	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12716"	822	16247816	NA	NA	"0,5"	"34,5"	"79,5"	"98,5"	333	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12717"	822	16248001	3	4	""	""	""	""	334	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12718"	822	16248002	2	3	"1,75"	"19,75"	"69,75"	"98,75"	334	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12719"	822	16248187	4	4	""	""	""	""	335	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12720"	822	16248188	2	4	"0,75"	"42,25"	"56"	"98,75"	335	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12721"	822	16248373	4	4	""	""	""	""	336	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12722"	822	16248374	2	4	"1"	"51,5"	"60"	"99,25"	336	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12723"	822	16248559	3	4	""	""	""	""	337	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12724"	822	16248560	2	4	"3"	"34"	"75,75"	"99"	337	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12725"	822	16248745	3	4	""	""	""	""	338	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12726"	822	16248746	3	5	"1,5"	"68,5"	"100"	"99,5"	338	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12727"	822	16248931	3	4	""	""	""	""	339	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12728"	822	16248932	3	5	"3,5"	"79,25"	"82,5"	"98,75"	339	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12729"	941	16604901	3	4	""	""	""	""	344	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12730"	941	16604902	4	2	"49,5"	"21,5"	"82"	"42,5"	344	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12731"	941	16605089	5	3	""	""	""	""	345	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12732"	941	16605090	2	2	"21"	"18"	"48"	"30,75"	345	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12733"	941	16605277	3	4	""	""	""	""	346	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12734"	941	16605278	2	3	"23,75"	"43"	"50,5"	"54"	346	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12735"	941	16605465	4	4	""	""	""	""	347	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12736"	941	16605466	3	2	"18,5"	"29"	"63,5"	"37,5"	347	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12737"	941	16605653	2	3	""	""	""	""	348	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12738"	941	16605654	3	3	"28,75"	"47,75"	"64,25"	"55,5"	348	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12739"	941	16605841	3	3	""	""	""	""	349	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12740"	941	16605842	3	4	"35,75"	"76,25"	"62,5"	"82"	349	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12741"	941	16606029	3	2	""	""	""	""	350	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12742"	941	16606030	2	2	"21"	"28,75"	"56,25"	"38,25"	350	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12743"	941	16606217	3	2	""	""	""	""	351	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12744"	941	16606218	2	2	"9,25"	"30,75"	"35"	"38,75"	351	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12745"	941	16606405	3	4	""	""	""	""	352	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12746"	941	16606406	3	2	"38,25"	"16,25"	"66"	"27"	352	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12747"	941	16606593	2	2	""	""	""	""	353	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12748"	941	16606594	2	4	"10"	"59,5"	"45,25"	"68,75"	353	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12749"	941	16606781	4	4	""	""	""	""	354	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12750"	941	16606782	4	1	"44,5"	"13,5"	"77,75"	"20,25"	354	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12751"	941	16606969	2	2	""	""	""	""	355	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12752"	941	16606970	3	4	"28,5"	"72"	"57,5"	"78"	355	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12753"	941	16607157	2	2	""	""	""	""	356	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12754"	941	16607158	2	3	"7,75"	"51,5"	"42"	"57,25"	356	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12755"	941	16607345	2	2	""	""	""	""	357	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12756"	941	16607346	3	3	"23,25"	"46,5"	"60"	"52,75"	357	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12757"	941	16607533	2	3	""	""	""	""	358	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12758"	941	16607534	2	3	"8,5"	"47"	"32"	"52,5"	358	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12759"	941	16607721	3	2	""	""	""	""	359	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12760"	941	16607722	2	4	"6"	"62,5"	"38"	"68,75"	359	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12761"	941	16607909	3	3	""	""	""	""	360	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12762"	941	16607910	2	4	"28,5"	"58,5"	"50,25"	"64,75"	360	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12763"	941	16608097	3	4	""	""	""	""	361	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12764"	941	16608098	4	2	"48,75"	"17,75"	"81,5"	"25,25"	361	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12765"	941	16608285	1	2	""	""	""	""	362	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12766"	941	16608286	5	4	"75,5"	"70"	"94"	"76,5"	362	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12767"	941	16608473	4	2	""	""	""	""	363	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12768"	941	16608474	5	4	"77,5"	"58,5"	"97,75"	"65,5"	363	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12769"	941	16608661	3	3	""	""	""	""	364	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12770"	941	16608662	3	1	"45,75"	"14"	"71,5"	"21"	364	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12771"	941	16608849	1	2	""	""	""	""	365	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12772"	941	16608850	1	2	"3"	"31"	"18,5"	"35"	365	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12773"	941	16609037	3	3	""	""	""	""	366	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12774"	941	16609038	2	2	"10,5"	"34,25"	"34,5"	"38,25"	366	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12775"	941	16609225	3	4	""	""	""	""	297	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12776"	941	16609226	1	4	"3,75"	"60,25"	"25,25"	"65"	297	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12777"	941	16609413	2	2	""	""	""	""	298	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12778"	941	16609414	1	3	"5,25"	"48,25"	"33,5"	"53"	298	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12779"	941	16609601	3	3	""	""	""	""	281	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12780"	941	16609602	1	2	"2,25"	"22"	"25"	"26,5"	281	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12781"	941	16609789	1	2	""	""	""	""	282	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12782"	941	16609790	2	4	"24,75"	"60,25"	"49,5"	"66"	282	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12783"	941	16609977	2	2	""	""	""	""	283	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12784"	941	16609978	2	4	"24,25"	"63"	"53,25"	"68"	283	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12785"	941	16610165	2	2	""	""	""	""	284	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12786"	941	16610166	2	5	"22,5"	"81"	"47,75"	"85,5"	284	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12787"	941	16610353	NA	NA	""	""	""	""	285	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12788"	941	16610354	NA	NA	""	""	""	""	285	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12789"	941	16610541	2	2	""	""	""	""	286	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12790"	941	16610542	2	1	"21,75"	"7,75"	"40,75"	"13"	286	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12791"	941	16610729	4	4	""	""	""	""	287	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12792"	941	16610730	2	3	"21"	"47"	"51,25"	"53"	287	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12793"	941	16610917	4	2	""	""	""	""	288	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12794"	941	16610918	1	5	"7,25"	"85,25"	"31,5"	"90,75"	288	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12795"	941	16611105	3	1	""	""	""	""	289	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12796"	941	16611106	4	3	"47,5"	"44"	"80,5"	"50,25"	289	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12797"	941	16611293	4	3	""	""	""	""	290	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12798"	941	16611294	2	4	"15,5"	"66,5"	"44"	"71,5"	290	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12799"	941	16611481	2	4	""	""	""	""	291	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12800"	941	16611482	2	4	"17"	"74,75"	"46,25"	"80"	291	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12801"	941	16611669	4	3	""	""	""	""	292	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12802"	941	16611670	4	1	"47,25"	"16,75"	"82"	"21,75"	292	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12803"	941	16611857	NA	NA	""	""	""	""	293	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12804"	941	16611858	NA	NA	""	""	""	""	293	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12805"	941	16612045	NA	NA	""	""	""	""	294	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12806"	941	16612046	NA	NA	""	""	""	""	294	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12807"	941	16612233	4	3	""	""	""	""	295	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12808"	941	16612234	4	1	"57,5"	"14,5"	"96,5"	"21,5"	295	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12809"	941	16612421	4	4	""	""	""	""	296	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12810"	941	16612422	3	3	"39,25"	"44,5"	"71"	"51,75"	296	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12811"	941	16612609	5	5	""	""	""	""	320	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12812"	941	16612610	3	3	"36"	"44,5"	"70,5"	"51,25"	320	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12813"	941	16612797	5	5	""	""	""	""	321	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12814"	941	16612798	5	1	"78,75"	"10"	"97"	"17,5"	321	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12815"	941	16612985	2	2	""	""	""	""	299	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12816"	941	16612986	2	4	"23,25"	"63,5"	"45"	"69,25"	299	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12817"	941	16613173	3	2	""	""	""	""	300	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12818"	941	16613174	2	1	"23,5"	"13"	"51,75"	"20"	300	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12819"	941	16613361	2	1	""	""	""	""	301	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12820"	941	16613362	1	3	"4,25"	"47,5"	"27"	"53"	301	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12821"	941	16613549	2	1	""	""	""	""	302	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12822"	941	16613550	1	3	"4"	"47"	"28,75"	"52,75"	302	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12823"	941	16613737	4	2	""	""	""	""	303	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12824"	941	16613738	2	1	"20"	"11,5"	"50"	"17"	303	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12825"	941	16613925	4	4	""	""	""	""	304	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12826"	941	16613926	2	1	"20,25"	"11"	"51,5"	"15,75"	304	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12827"	941	16614113	2	2	""	""	""	""	305	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12828"	941	16614114	2	5	"12"	"80"	"35,75"	"84,5"	305	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12829"	941	16614301	5	3	""	""	""	""	306	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"12830"	941	16614302	4	1	"62,25"	"5"	"96,5"	"8,5"	306	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
